6	Oct 10, 2009	Sat	Southern Methodist	28		East Carolina	21	
6	Oct 10, 2009	Sat	Temple	24		Ball State	19	
6	Oct 10, 2009	Sat	Tennessee	45		Georgia	19	
6	Oct 10, 2009	Sat	(2) Texas	38		Colorado	14	
6	Oct 10, 2009	Sat	(10) Texas Christian	20	@	Air Force	17	
6	Oct 10, 2009	Sat	Texas Tech	66		Kansas State	14	
6	Oct 10, 2009	Sat	Utah	24	@	Colorado State	17	
6	Oct 10, 2009	Sat	Virginia	47		Indiana	7	
6	Oct 10, 2009	Sat	(5) Virginia Tech	48		Boston College	14	
6	Oct 10, 2009	Sat	Wake Forest	42		Maryland	32	
6	Oct 10, 2009	Sat	Washington	36		Arizona	33	
6	Oct 10, 2009	Sat	West Virginia	34	@	Syracuse	13	
6	Oct 10, 2009	Sat	Western Michigan	58	@	Toledo	26	
6	Oct 10, 2009	Sat	Wyoming	37		New Mexico	13	
7	Oct 13, 2009	Tue	Louisiana-Monroe	16		Arkansas State	10	
7	Oct 14, 2009	Wed	(5) Boise State	28	@	Tulsa	21	
7	Oct 15, 2009	Thu	(8) Cincinnati	34	@	(21) South Florida	17	
7	Oct 16, 2009	Fri	Pittsburgh	24	@	Rutgers	17	
7	Oct 17, 2009	Sat	Air Force	10		Wyoming	0	
7	Oct 17, 2009	Sat	(2) Alabama	20		(22) South Carolina	6	
7	Oct 17, 2009	Sat	Arizona	43		Stanford	38	
7	Oct 17, 2009	Sat	Arizona State	24		Washington	17	
7	Oct 17, 2009	Sat	Boston College	52		North Carolina State	20	
7	Oct 17, 2009	Sat	Bowling Green	31	@	Ball State	17	
7	Oct 17, 2009	Sat	(18) Brigham Young	38	@	San Diego State	28	
7	Oct 17, 2009	Sat	Buffalo	21		Akron	17	
7	Oct 17, 2009	Sat	California	45	@	UCLA	26	
7	Oct 17, 2009	Sat	Central Michigan	34	@	Western Michigan	23	
7	Oct 17, 2009	Sat	Clemson	38		Wake Forest	3	
7	Oct 17, 2009	Sat	Colorado	34		(17) Kansas	30	
7	Oct 17, 2009	Sat	Connecticut	38		Louisville	25	
7	Oct 17, 2009	Sat	East Carolina	49		Rice	13	
7	Oct 17, 2009	Sat	(1) Florida	23		Arkansas	20	
7	Oct 17, 2009	Sat	Florida Atlantic	44	@	North Texas	40	
7	Oct 17, 2009	Sat	Fresno State	41		San Jose State	21	
7	Oct 17, 2009	Sat	Georgia	34	@	Vanderbilt	10	
7	Oct 17, 2009	Sat	(19) Georgia Tech	28		(4) Virginia Tech	23	
7	Oct 17, 2009	Sat	(23) Houston	44	@	Tulane	16	
7	Oct 17, 2009	Sat	Idaho	35		Hawaii	23	
